,Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
4609,267.0,774.0,1489.0,306.0,-118.1,34.58,3.275,103500.0,INLAND
4610,267.0,671.0,1493.0,277.0,-118.12,33.82,3.2794,224500.0,<1H OCEAN
4611,267.0,933.0,1326.0,272.0,-118.1,33.99,3.4306,162500.0,<1H OCEAN
4612,267.0,1031.0,1469.0,267.0,-117.09,32.69,3.4583,112700.0,NEAR OCEAN
4613,267.0,707.0,1280.0,254.0,-119.65,37.09,3.55,106300.0,INLAND
4614,267.0,816.0,1467.0,298.0,-118.06,34.16,3.6705,286500.0,INLAND
4615,267.0,651.0,1524.0,260.0,-122.17,37.78,3.6875,157300.0,NEAR BAY
4616,267.0,940.0,1100.0,285.0,-117.83,33.82,3.6953,150000.0,<1H OCEAN
4617,267.0,996.0,1508.0,263.0,-117.23,32.81,3.8026,270000.0,NEAR OCEAN
4618,267.0,622.0,4419.0,822.0,-116.87,34.24,3.9688,182800.0,INLAND
4619,267.0,863.0,1545.0,273.0,-122.15,37.69,4.0109,192900.0,NEAR BAY
4620,267.0,1025.0,1710.0,272.0,-117.12,33.14,4.1641,163600.0,<1H OCEAN
4621,267.0,674.0,1694.0,283.0,-118.03,34.15,4.1797,486800.0,INLAND
4622,267.0,724.0,1553.0,253.0,-122.12,37.68,4.38,196400.0,NEAR BAY
4623,267.0,909.0,1325.0,274.0,-122.02,37.55,4.5687,177200.0,NEAR BAY
4624,267.0,676.0,1608.0,269.0,-122.31,37.53,4.6125,361700.0,NEAR OCEAN
4625,267.0,681.0,1519.0,263.0,-118.14,33.79,4.6452,212500.0,NEAR OCEAN
4626,267.0,837.0,1759.0,295.0,-118.13,33.97,4.6992,251900.0,<1H OCEAN
4627,267.0,751.0,1604.0,245.0,-121.31,38.66,4.7381,140500.0,INLAND
4628,267.0,825.0,1962.0,291.0,-121.7,37.91,4.8958,187100.0,INLAND
4629,267.0,811.0,1613.0,245.0,-117.21,34.14,5.2591,140700.0,INLAND
4630,267.0,601.0,1463.0,267.0,-118.43,34.06,5.3777,500001.0,<1H OCEAN
4631,267.0,897.0,1789.0,292.0,-118.41,34.21,5.592,239900.0,<1H OCEAN
4632,267.0,574.0,1358.0,272.0,-118.42,34.04,5.6454,500001.0,<1H OCEAN
4633,267.0,809.0,1582.0,272.0,-121.98,37.36,5.7059,287200.0,<1H OCEAN
4634,267.0,780.0,2048.0,316.0,-122.26,38.33,5.815,339200.0,NEAR BAY
4635,267.0,724.0,1915.0,277.0,-119.85,34.48,6.2987,348200.0,NEAR OCEAN
4636,267.0,1033.0,1644.0,251.0,-122.07,37.58,6.5116,244300.0,NEAR BAY
4637,267.0,588.0,1741.0,274.0,-118.45,34.14,7.9625,490800.0,<1H OCEAN
4638,268.0,716.0,1298.0,363.0,-122.37,37.95,0.9797,76400.0,NEAR BAY
4639,268.0,522.0,1503.0,370.0,-122.64,38.95,1.2029,68900.0,INLAND
4640,268.0,610.0,1540.0,364.0,-116.63,33.89,1.5227,71000.0,INLAND
4641,268.0,620.0,1218.0,331.0,-124.21,40.75,1.6528,58100.0,NEAR OCEAN
4642,268.0,1316.0,1026.0,294.0,-118.25,33.97,1.7708,102600.0,<1H OCEAN
4643,268.0,792.0,1412.0,260.0,-122.23,38.14,2.3056,90400.0,NEAR BAY
4644,268.0,1011.0,1584.0,309.0,-119.34,35.6,2.4961,58800.0,INLAND
4645,268.0,963.0,1279.0,285.0,-121.46,38.52,2.71,65600.0,INLAND
4646,268.0,1718.0,1120.0,296.0,-117.88,33.74,2.8077,140300.0,<1H OCEAN
4647,268.0,877.0,1180.0,257.0,-122.18,37.77,2.8125,97300.0,NEAR BAY
4648,268.0,675.0,1438.0,324.0,-120.81,38.89,2.9444,119300.0,INLAND
4649,268.0,729.0,1493.0,278.0,-120.95,37.6,2.9821,97400.0,INLAND
4650,268.0,1378.0,1129.0,251.0,-117.64,34.05,3.0057,96900.0,INLAND
4651,268.0,1060.0,1007.0,277.0,-118.14,34.01,3.0179,153700.0,<1H OCEAN
4652,268.0,793.0,1298.0,254.0,-117.27,34.13,3.0721,83800.0,INLAND
4653,268.0,562.0,885.0,285.0,-118.46,33.99,3.1992,303800.0,<1H OCEAN
4654,268.0,648.0,1311.0,259.0,-122.68,38.44,3.4545,161200.0,<1H OCEAN
4655,268.0,717.0,1969.0,297.0,-121.68,39.13,3.4698,179700.0,INLAND
4656,268.0,1001.0,1571.0,284.0,-117.08,32.69,3.6875,111400.0,NEAR OCEAN
4657,268.0,1064.0,1298.0,294.0,-118.34,33.98,3.7067,136600.0,<1H OCEAN
4658,268.0,1112.0,1499.0,289.0,-117.94,34.03,3.83,149000.0,<1H OCEAN
4659,268.0,700.0,1489.0,304.0,-119.72,34.44,3.8819,289900.0,<1H OCEAN
4660,268.0,654.0,1542.0,289.0,-122.23,37.75,3.9632,240000.0,NEAR BAY
4661,268.0,1224.0,1447.0,272.0,-117.89,34.12,3.9934,141900.0,<1H OCEAN
4662,268.0,1020.0,1381.0,265.0,-117.96,34.04,4.025,146900.0,<1H OCEAN
4663,268.0,952.0,1365.0,276.0,-121.61,38.38,4.037,156900.0,INLAND
4664,268.0,990.0,1442.0,271.0,-118.09,33.91,4.0517,162200.0,<1H OCEAN
4665,268.0,866.0,1250.0,276.0,-118.14,33.89,4.1708,175000.0,<1H OCEAN
4666,268.0,608.0,1373.0,,-117.27,32.85,4.425,475000.0,NEAR OCEAN
4667,268.0,1092.0,1254.0,263.0,-117.96,34.05,4.6364,163100.0,<1H OCEAN
4668,268.0,781.0,1162.0,235.0,-118.23,34.13,4.6528,244400.0,<1H OCEAN
4669,268.0,706.0,1547.0,293.0,-122.2,37.8,4.7721,217100.0,NEAR BAY
4670,268.0,748.0,1509.0,303.0,-122.12,37.44,4.875,373400.0,NEAR BAY
4671,268.0,795.0,1442.0,276.0,-118.48,34.25,4.9688,216900.0,<1H OCEAN
4672,268.0,1149.0,1475.0,267.0,-117.07,32.68,5.0827,142200.0,NEAR OCEAN
4673,268.0,831.0,1518.0,302.0,-122.03,37.61,5.097,188600.0,NEAR BAY
4674,268.0,1024.0,1416.0,251.0,-118.77,34.28,5.1074,185200.0,<1H OCEAN
4675,268.0,826.0,1565.0,269.0,-118.39,34.0,5.2035,485700.0,<1H OCEAN
4676,268.0,872.0,2062.0,343.0,-122.0,38.23,5.2636,191300.0,INLAND
4677,268.0,581.0,1315.0,290.0,-118.64,34.25,5.4024,253000.0,<1H OCEAN
4678,268.0,690.0,1632.0,263.0,-117.97,33.94,5.5608,255800.0,<1H OCEAN
4679,268.0,693.0,1427.0,253.0,-118.4,34.01,5.7405,351600.0,<1H OCEAN
4680,268.0,705.0,1526.0,339.0,-118.4,34.0,5.8083,321800.0,<1H OCEAN
4681,268.0,1117.0,1606.0,240.0,-122.07,37.58,6.0661,247000.0,NEAR BAY
4682,268.0,862.0,1678.0,252.0,-118.7,34.29,6.1834,229800.0,<1H OCEAN
4683,268.0,515.0,1833.0,331.0,-117.78,33.51,6.6178,500001.0,<1H OCEAN
4684,269.0,954.0,1287.0,310.0,-120.46,36.87,1.3386,63000.0,INLAND
4685,269.0,790.0,1368.0,282.0,-122.19,37.76,1.7056,91400.0,NEAR BAY
4686,269.0,384.0,1319.0,316.0,-122.06,37.99,1.8229,137500.0,NEAR BAY
4687,269.0,1065.0,1477.0,300.0,-122.21,37.78,1.8472,137000.0,NEAR BAY
4688,269.0,851.0,1058.0,352.0,-119.95,38.95,2.02,87500.0,INLAND
4689,269.0,704.0,1583.0,392.0,-120.66,35.1,2.1042,268300.0,<1H OCEAN
4690,269.0,854.0,1025.0,261.0,-117.73,34.07,2.2596,119400.0,INLAND
4691,269.0,1047.0,1287.0,284.0,-117.31,34.13,2.2865,65500.0,INLAND
4692,269.0,818.0,1370.0,287.0,-119.87,36.54,2.4044,72500.0,INLAND
4693,269.0,583.0,1115.0,316.0,-117.19,32.75,2.5882,258300.0,NEAR OCEAN
4694,269.0,694.0,1303.0,278.0,-122.23,38.1,2.5969,92800.0,NEAR BAY
4695,269.0,661.0,1601.0,323.0,-122.78,39.05,2.6181,108900.0,INLAND
4696,269.0,712.0,1722.0,325.0,-119.6,37.29,2.625,137500.0,INLAND
4697,269.0,1095.0,1160.0,274.0,-118.21,33.8,2.7308,139000.0,NEAR OCEAN
4698,269.0,1545.0,1035.0,275.0,-118.08,33.89,3.0357,123400.0,<1H OCEAN
4699,269.0,737.0,1287.0,291.0,-119.78,36.31,3.1667,126400.0,INLAND
4700,269.0,706.0,1419.0,261.0,-121.24,38.79,3.1875,110200.0,INLAND
4701,269.0,1196.0,1181.0,265.0,-118.43,34.29,3.2095,167000.0,<1H OCEAN
4702,269.0,850.0,1436.0,271.0,-118.19,33.95,3.2768,179100.0,<1H OCEAN
4703,269.0,579.0,1248.0,271.0,-121.99,37.82,3.375,200000.0,<1H OCEAN
4704,269.0,1008.0,1207.0,302.0,-122.42,37.75,3.3816,262500.0,NEAR BAY
4705,269.0,1011.0,1335.0,,-118.08,33.92,3.6908,157500.0,<1H OCEAN
4706,269.0,787.0,1099.0,263.0,-118.15,34.04,3.7794,194600.0,<1H OCEAN
4707,269.0,891.0,1408.0,295.0,-122.5,37.76,3.8333,296300.0,NEAR OCEAN
4708,269.0,660.0,1707.0,276.0,-117.4,33.97,3.8618,134800.0,INLAND
4709,269.0,616.0,2522.0,538.0,-116.61,33.04,3.875,198100.0,INLAND
4710,269.0,669.0,1230.0,279.0,-118.39,34.04,3.9038,308300.0,<1H OCEAN
4711,269.0,1007.0,1131.0,273.0,-118.22,33.84,4.0219,168300.0,<1H OCEAN
4712,269.0,528.0,1428.0,303.0,-117.21,32.87,4.1429,254400.0,NEAR OCEAN
4713,269.0,738.0,1408.0,277.0,-122.05,37.95,4.175,169400.0,NEAR BAY
4714,269.0,1533.0,1130.0,276.0,-118.43,34.27,4.2353,156800.0,<1H OCEAN
4715,269.0,823.0,1351.0,237.0,-117.18,32.84,4.2768,167800.0,NEAR OCEAN
4716,269.0,703.0,1769.0,297.0,-119.73,34.41,4.4375,350000.0,NEAR OCEAN
4717,269.0,857.0,1505.0,261.0,-118.15,34.2,4.5,184200.0,INLAND
4718,269.0,813.0,1831.0,274.0,-121.07,38.66,4.6394,173400.0,INLAND
4719,269.0,804.0,1773.0,278.0,-121.78,37.67,4.8571,201100.0,INLAND
4720,269.0,1134.0,1643.0,283.0,-117.02,32.7,5.1769,133000.0,NEAR OCEAN
4721,269.0,749.0,1843.0,282.0,-122.09,37.71,5.2855,253500.0,NEAR BAY
4722,269.0,825.0,1560.0,280.0,-118.27,34.17,5.5118,354700.0,<1H OCEAN
4723,269.0,671.0,1956.0,282.0,-117.83,33.93,6.5841,306400.0,<1H OCEAN
4724,269.0,985.0,1961.0,280.0,-121.74,37.3,6.7159,362700.0,<1H OCEAN
4725,269.0,666.0,1989.0,271.0,-119.69,34.44,6.8406,500001.0,<1H OCEAN
4726,269.0,661.0,1791.0,271.0,-122.19,37.83,6.8538,368900.0,NEAR BAY
4727,269.0,688.0,1379.0,239.0,-118.46,34.01,6.8901,500001.0,<1H OCEAN
4728,269.0,863.0,1957.0,261.0,-121.85,37.27,7.3339,294200.0,<1H OCEAN
4729,269.0,871.0,1831.0,296.0,-118.4,34.03,8.1484,500001.0,<1H OCEAN
4730,270.0,1068.0,975.0,270.0,-118.25,33.93,0.9889,87500.0,<1H OCEAN
4731,270.0,588.0,1164.0,248.0,-118.14,34.71,1.1917,86900.0,INLAND
4732,270.0,994.0,1229.0,302.0,-117.32,34.11,1.4891,67300.0,INLAND
4733,270.0,877.0,1041.0,275.0,-118.27,33.94,1.5268,91600.0,<1H OCEAN
4734,270.0,488.0,840.0,279.0,-119.71,34.42,2.2097,258300.0,<1H OCEAN
4735,270.0,892.0,1104.0,305.0,-117.17,32.78,2.2768,145200.0,NEAR OCEAN
4736,270.0,816.0,1438.0,320.0,-120.47,34.65,2.4583,128100.0,NEAR OCEAN
4737,270.0,833.0,1146.0,310.0,-118.47,33.99,2.5938,285000.0,<1H OCEAN
4738,270.0,523.0,1444.0,282.0,-118.47,34.27,2.7353,192400.0,<1H OCEAN
4739,270.0,846.0,1614.0,410.0,-116.99,33.46,2.83,43000.0,<1H OCEAN
4740,270.0,806.0,1820.0,300.0,-124.35,40.54,3.0147,94600.0,NEAR OCEAN
4741,270.0,721.0,1468.0,283.0,-118.45,37.25,3.0817,118800.0,INLAND
4742,270.0,753.0,1637.0,297.0,-122.96,40.77,3.2891,93100.0,INLAND
4743,270.0,639.0,1348.0,265.0,-123.22,39.15,3.3667,115200.0,<1H OCEAN
4744,270.0,609.0,1421.0,298.0,-122.13,37.71,3.5781,180000.0,NEAR BAY
4745,270.0,702.0,1128.0,240.0,-122.34,37.95,3.6719,134100.0,NEAR BAY
4746,270.0,798.0,1550.0,,-118.31,33.94,3.775,153800.0,<1H OCEAN
4747,270.0,677.0,1206.0,282.0,-117.93,33.74,3.9219,142600.0,<1H OCEAN
4748,270.0,1041.0,1492.0,282.0,-118.08,33.98,4.0677,165800.0,<1H OCEAN
4749,270.0,752.0,1839.0,275.0,-121.08,39.02,4.2031,209600.0,INLAND
4750,270.0,538.0,1390.0,281.0,-118.35,34.16,4.2212,293800.0,<1H OCEAN
4751,270.0,1336.0,1340.0,235.0,-121.82,37.28,4.2361,179500.0,<1H OCEAN
4752,270.0,921.0,1689.0,254.0,-122.69,38.35,4.4444,191800.0,<1H OCEAN
4753,270.0,761.0,1564.0,278.0,-122.48,37.51,4.7578,318500.0,NEAR OCEAN
4754,270.0,719.0,1366.0,224.0,-118.56,34.18,4.8264,251000.0,<1H OCEAN
4755,270.0,743.0,1489.0,282.0,-118.38,33.88,4.8611,456100.0,<1H OCEAN
4756,270.0,899.0,1838.0,273.0,-121.96,37.96,5.2145,229200.0,INLAND
4757,270.0,746.0,1808.0,302.0,-122.07,37.71,5.3015,254900.0,NEAR BAY
4758,270.0,886.0,1476.0,294.0,-117.99,33.69,5.3259,216400.0,<1H OCEAN
4759,270.0,855.0,1387.0,236.0,-117.66,34.0,5.411,201100.0,INLAND
4760,270.0,794.0,1673.0,284.0,-118.61,34.2,5.5191,245800.0,<1H OCEAN
4761,270.0,801.0,1787.0,275.0,-117.99,33.72,5.5514,255700.0,<1H OCEAN
4762,270.0,696.0,1582.0,264.0,-122.04,37.35,5.678,370100.0,<1H OCEAN
4763,270.0,613.0,1657.0,266.0,-122.38,37.59,5.7837,378100.0,NEAR OCEAN
4764,270.0,681.0,1907.0,323.0,-121.69,36.62,6.0332,244900.0,<1H OCEAN
4765,270.0,763.0,1823.0,286.0,-122.15,37.76,6.0749,196900.0,NEAR BAY
4766,270.0,686.0,1996.0,268.0,-122.13,37.73,6.9096,341800.0,NEAR BAY
4767,270.0,827.0,2005.0,266.0,-117.09,32.91,7.0546,282200.0,<1H OCEAN
4768,270.0,658.0,1953.0,265.0,-122.18,38.29,8.0113,393000.0,NEAR BAY
4769,270.0,789.0,2022.0,254.0,-117.66,33.61,8.4112,286900.0,<1H OCEAN
4770,270.0,654.0,2089.0,303.0,-118.42,34.12,12.3767,500001.0,<1H OCEAN
4771,270.0,810.0,2416.0,291.0,-118.49,34.05,13.8556,500001.0,<1H OCEAN
4772,271.0,774.0,1186.0,300.0,-119.84,36.75,1.575,57100.0,INLAND
4773,271.0,1185.0,1389.0,290.0,-119.48,36.44,2.0857,49200.0,INLAND
4774,271.0,787.0,1497.0,309.0,-114.6,34.83,2.1908,48100.0,INLAND
4775,271.0,774.0,1133.0,296.0,-118.19,33.86,2.2381,137500.0,<1H OCEAN
4776,271.0,1038.0,1444.0,326.0,-117.91,33.82,2.3843,182900.0,<1H OCEAN
4777,271.0,774.0,1462.0,314.0,-121.94,38.89,2.5478,91700.0,INLAND
4778,271.0,867.0,1485.0,269.0,-119.89,36.7,2.5809,78300.0,INLAND
4779,271.0,788.0,1312.0,280.0,-119.61,36.58,2.6974,73000.0,INLAND
4780,271.0,648.0,1176.0,291.0,-122.04,38.25,2.7167,92200.0,INLAND
4781,271.0,898.0,1319.0,295.0,-118.29,34.0,2.7727,128600.0,<1H OCEAN
4782,271.0,607.0,1401.0,246.0,-118.17,34.18,2.8472,218800.0,<1H OCEAN
4783,271.0,674.0,1372.0,,-118.36,34.05,2.8793,202100.0,<1H OCEAN
4784,271.0,753.0,1459.0,297.0,-120.29,37.94,3.05,144800.0,INLAND
4785,271.0,1068.0,1226.0,255.0,-118.09,33.98,3.1607,172200.0,<1H OCEAN
4786,271.0,571.0,1468.0,281.0,-121.49,38.53,3.3906,124200.0,INLAND
4787,271.0,766.0,1340.0,313.0,-122.09,37.66,3.4722,135400.0,NEAR BAY
4788,271.0,899.0,1368.0,277.0,-118.16,33.92,3.5938,161300.0,<1H OCEAN
4789,271.0,690.0,1794.0,276.0,-117.27,34.48,3.662,165300.0,INLAND
4790,271.0,1002.0,1462.0,274.0,-117.08,32.58,3.9698,142700.0,NEAR OCEAN
4791,271.0,804.0,1439.0,261.0,-117.89,34.07,3.9808,188600.0,<1H OCEAN
4792,271.0,853.0,1885.0,307.0,-122.09,37.64,4.1141,173100.0,NEAR BAY
4793,271.0,889.0,1699.0,302.0,-118.03,33.94,4.3542,179800.0,<1H OCEAN
4794,271.0,1292.0,1499.0,250.0,-120.97,37.67,4.3851,117300.0,INLAND
4795,271.0,507.0,1221.0,255.0,-122.02,37.35,5.3679,228400.0,<1H OCEAN
4796,271.0,650.0,1651.0,273.0,-117.26,32.95,5.6582,500001.0,NEAR OCEAN
4797,271.0,853.0,1983.0,298.0,-118.18,34.22,5.9845,241700.0,<1H OCEAN
4798,271.0,883.0,2682.0,393.0,-121.42,37.73,5.9934,196700.0,INLAND
4799,271.0,776.0,1694.0,280.0,-118.11,33.81,6.2187,257900.0,<1H OCEAN
4800,271.0,824.0,1543.0,257.0,-118.09,34.04,6.4385,272600.0,<1H OCEAN
4801,271.0,1015.0,1682.0,291.0,-117.86,33.82,6.6603,230900.0,<1H OCEAN
4802,271.0,1006.0,1837.0,278.0,-121.85,37.41,6.6842,265300.0,<1H OCEAN
4803,271.0,805.0,1969.0,280.0,-117.63,33.47,7.6012,310800.0,NEAR OCEAN
4804,271.0,727.0,1606.0,254.0,-122.21,37.43,8.6963,500001.0,NEAR OCEAN
4805,271.0,569.0,3153.0,409.0,-121.94,36.57,14.4113,500001.0,NEAR OCEAN
4806,272.0,414.0,902.0,284.0,-118.48,34.03,1.3333,310000.0,<1H OCEAN
4807,272.0,781.0,1623.0,294.0,-119.77,36.76,1.869,56000.0,INLAND
4808,272.0,776.0,1239.0,251.0,-119.02,35.35,1.983,63300.0,INLAND
4809,272.0,693.0,1226.0,269.0,-117.32,34.07,1.9963,76900.0,INLAND
4810,272.0,1183.0,1292.0,272.0,-117.1,32.69,2.0547,98000.0,NEAR OCEAN
4811,272.0,412.0,977.0,289.0,-119.7,34.43,2.125,300000.0,<1H OCEAN
4812,272.0,740.0,1697.0,334.0,-120.46,34.64,2.3804,148000.0,NEAR OCEAN
4813,272.0,726.0,1535.0,279.0,-121.74,39.59,2.3833,95100.0,INLAND
4814,272.0,608.0,1205.0,260.0,-122.02,37.95,2.4519,208300.0,NEAR BAY
4815,272.0,880.0,1541.0,313.0,-121.02,36.94,2.5074,117700.0,INLAND
4816,272.0,819.0,1549.0,269.0,-119.83,36.37,2.7159,101400.0,INLAND
4817,272.0,846.0,1519.0,296.0,-120.35,36.16,2.7792,85300.0,INLAND
4818,272.0,986.0,1248.0,284.0,-120.44,34.96,2.9167,104200.0,<1H OCEAN
4819,272.0,1038.0,1513.0,272.0,-119.73,36.56,3.0469,82700.0,INLAND
4820,272.0,1432.0,1039.0,256.0,-119.17,34.21,3.1103,143500.0,NEAR OCEAN
4821,272.0,1142.0,1377.0,293.0,-118.16,34.03,3.1724,141600.0,<1H OCEAN
4822,272.0,951.0,1375.0,260.0,-117.95,34.07,3.2083,195200.0,<1H OCEAN
4823,272.0,853.0,1383.0,275.0,-122.15,37.74,3.5083,122000.0,NEAR BAY
4824,272.0,961.0,1487.0,314.0,-122.22,37.79,3.5156,109500.0,NEAR BAY
4825,272.0,704.0,836.0,254.0,-121.92,37.32,3.5256,192600.0,<1H OCEAN
4826,272.0,857.0,1518.0,268.0,-116.92,32.8,3.5586,160400.0,<1H OCEAN
4827,272.0,868.0,1623.0,304.0,-118.11,33.88,3.5893,276000.0,<1H OCEAN
4828,272.0,1173.0,1146.0,259.0,-118.41,34.25,3.6016,153800.0,<1H OCEAN
4829,272.0,1005.0,1369.0,270.0,-118.09,33.99,3.692,172600.0,<1H OCEAN
4830,272.0,995.0,1416.0,261.0,-118.43,34.24,3.7143,178700.0,<1H OCEAN
4831,272.0,725.0,1073.0,260.0,-118.19,33.85,3.8026,149700.0,NEAR OCEAN
4832,272.0,853.0,1589.0,307.0,-117.68,34.99,4.2292,64400.0,INLAND
4833,272.0,901.0,1597.0,285.0,-117.93,34.08,4.3947,197000.0,<1H OCEAN
4834,272.0,635.0,1688.0,256.0,-117.25,32.73,4.5938,367400.0,NEAR OCEAN
4835,272.0,804.0,1589.0,265.0,-118.01,33.89,4.6354,202900.0,<1H OCEAN
4836,272.0,679.0,1317.0,256.0,-117.92,33.8,4.6696,159500.0,<1H OCEAN
4837,272.0,766.0,1493.0,285.0,-118.51,34.22,4.8646,213200.0,<1H OCEAN
4838,272.0,673.0,1484.0,274.0,-121.96,37.35,5.2019,279900.0,<1H OCEAN
4839,272.0,811.0,1493.0,267.0,-117.96,33.8,5.244,218000.0,<1H OCEAN
4840,272.0,723.0,1978.0,293.0,-122.27,37.89,5.3989,335600.0,NEAR BAY
4841,272.0,866.0,1852.0,268.0,-121.86,37.27,5.6139,279500.0,<1H OCEAN
4842,272.0,759.0,1664.0,271.0,-122.0,37.27,5.7876,415800.0,<1H OCEAN
4843,272.0,995.0,1771.0,296.0,-118.01,33.77,5.8362,217500.0,<1H OCEAN
4844,272.0,588.0,1621.0,284.0,-118.34,34.07,6.2223,500001.0,<1H OCEAN
4845,272.0,437.0,1288.0,309.0,-122.41,37.8,6.3245,500001.0,NEAR BAY
4846,272.0,857.0,2125.0,278.0,-122.17,38.07,6.4599,219700.0,NEAR BAY
4847,273.0,1193.0,1171.0,299.0,-118.98,35.38,0.8639,49400.0,INLAND
4848,273.0,1086.0,1405.0,326.0,-118.25,33.95,1.0375,89800.0,<1H OCEAN
4849,273.0,549.0,1268.0,283.0,-120.07,36.96,1.4511,65200.0,INLAND
4850,273.0,627.0,1059.0,281.0,-122.72,38.44,1.5357,137500.0,<1H OCEAN
4851,273.0,682.0,1963.0,434.0,-119.44,38.53,1.5817,97800.0,INLAND
4852,273.0,1092.0,1002.0,270.0,-118.25,33.94,1.6333,94500.0,<1H OCEAN
4853,273.0,767.0,1337.0,275.0,-119.0,35.31,1.6522,53300.0,INLAND
4854,273.0,1136.0,1062.0,270.0,-118.23,33.96,1.6597,109100.0,<1H OCEAN
4855,273.0,1085.0,1082.0,318.0,-118.2,34.05,1.7054,117200.0,<1H OCEAN
4856,273.0,706.0,1285.0,270.0,-121.02,37.58,1.7169,121400.0,INLAND
4857,273.0,1245.0,1045.0,311.0,-121.45,36.51,1.775,112500.0,<1H OCEAN
4858,273.0,631.0,2149.0,498.0,-122.34,41.06,1.8816,65800.0,INLAND
4859,273.0,669.0,1654.0,369.0,-123.41,41.6,1.965,65400.0,INLAND
4860,273.0,515.0,1945.0,536.0,-115.99,33.4,2.0109,54300.0,INLAND
4861,273.0,599.0,1410.0,329.0,-122.59,38.92,2.1953,75000.0,INLAND
4862,273.0,756.0,786.0,270.0,-118.32,34.1,2.2311,206300.0,<1H OCEAN
4863,273.0,537.0,1228.0,320.0,-118.19,33.84,2.25,192000.0,NEAR OCEAN
4864,273.0,664.0,1535.0,276.0,-121.59,39.77,2.3068,97300.0,INLAND
4865,273.0,844.0,1275.0,275.0,-122.35,37.94,2.8967,95600.0,NEAR BAY
4866,273.0,578.0,1295.0,281.0,-118.36,34.1,2.976,405100.0,<1H OCEAN
4867,273.0,1219.0,1054.0,269.0,-121.32,36.42,3.0437,76600.0,<1H OCEAN
4868,273.0,783.0,1264.0,274.0,-117.98,33.75,3.3438,199600.0,<1H OCEAN
4869,273.0,819.0,1409.0,305.0,-117.93,34.07,3.3977,188800.0,<1H OCEAN
4870,273.0,851.0,1582.0,301.0,-122.99,39.02,3.45,164100.0,<1H OCEAN
4871,273.0,932.0,1410.0,255.0,-118.06,33.98,4.2206,178000.0,<1H OCEAN
4872,273.0,776.0,1143.0,299.0,-118.35,33.89,4.2829,240000.0,<1H OCEAN
4873,273.0,657.0,1597.0,280.0,-121.27,38.64,4.3098,213500.0,INLAND
4874,273.0,642.0,1596.0,276.0,-122.45,37.74,4.375,349500.0,NEAR BAY
4875,273.0,639.0,1354.0,289.0,-121.93,37.25,4.5333,234200.0,<1H OCEAN
4876,273.0,823.0,1328.0,287.0,-118.52,34.21,4.5648,193700.0,<1H OCEAN
4877,273.0,829.0,1460.0,289.0,-118.1,34.09,4.875,227300.0,<1H OCEAN
4878,273.0,639.0,1508.0,276.0,-118.42,34.04,4.925,409800.0,<1H OCEAN
4879,273.0,782.0,1425.0,283.0,-118.36,33.98,5.057,246300.0,<1H OCEAN
4880,273.0,676.0,1698.0,297.0,-117.93,33.91,5.2017,364600.0,<1H OCEAN
4881,273.0,829.0,1606.0,289.0,-118.01,33.92,5.273,187600.0,<1H OCEAN
4882,273.0,1116.0,1727.0,302.0,-122.04,37.59,5.3428,243600.0,NEAR BAY
4883,273.0,817.0,1977.0,264.0,-121.97,37.97,5.7512,240200.0,INLAND
4884,273.0,697.0,2187.0,277.0,-120.44,34.68,6.2685,307400.0,NEAR OCEAN
4885,273.0,788.0,1666.0,280.0,-118.26,34.24,6.6277,344400.0,<1H OCEAN
4886,274.0,927.0,1051.0,297.0,-119.28,36.33,0.78,55500.0,INLAND
4887,274.0,706.0,968.0,310.0,-121.47,38.55,0.9948,65400.0,INLAND
4888,274.0,617.0,1537.0,329.0,-121.53,39.49,1.5313,50300.0,INLAND
4889,274.0,864.0,1291.0,277.0,-115.57,32.79,1.6667,68100.0,INLAND
4890,274.0,1046.0,1369.0,351.0,-117.29,34.12,1.8438,72100.0,INLAND
4891,274.0,707.0,1676.0,316.0,-119.57,36.1,2.0595,60700.0,INLAND
4892,274.0,1198.0,1077.0,300.0,-118.21,34.07,2.1333,160200.0,<1H OCEAN
4893,274.0,641.0,1629.0,313.0,-120.91,40.08,2.2067,69600.0,INLAND
4894,274.0,725.0,1160.0,259.0,-122.09,37.66,2.2222,158300.0,NEAR BAY
4895,274.0,588.0,1421.0,291.0,-123.79,39.5,2.325,157300.0,<1H OCEAN
4896,274.0,659.0,1120.0,297.0,-122.73,38.44,2.3824,145000.0,<1H OCEAN
4897,274.0,1180.0,1068.0,283.0,-118.3,33.79,2.5,157500.0,<1H OCEAN
4898,274.0,1013.0,1540.0,316.0,-115.55,32.82,2.5664,67500.0,INLAND
4899,274.0,740.0,1385.0,273.0,-121.42,38.63,2.6055,78000.0,INLAND
4900,274.0,744.0,631.0,298.0,-118.29,34.1,2.7054,162500.0,<1H OCEAN
4901,274.0,524.0,1108.0,269.0,-122.3,38.3,2.7619,154600.0,NEAR BAY
4902,274.0,1097.0,1058.0,295.0,-118.22,33.97,2.881,183300.0,<1H OCEAN
4903,274.0,811.0,1242.0,270.0,-118.3,33.98,2.9375,95200.0,<1H OCEAN
4904,274.0,756.0,1937.0,350.0,-122.32,40.58,3.0,114200.0,INLAND
4905,274.0,606.0,1039.0,303.0,-118.44,34.03,3.125,343800.0,<1H OCEAN
